CD_MATERIAL,CD_NCM
4265,44182900
4266,44079990
4267,39209990
4268,68052000
4269,44079990
4270,44079990
4271,44079990
4272,44079990
4273,44072990
4274,44079990
4275,44182100
4276,44072990
4277,44079990
4278,44079990
4279,44079990
4280,44079990
4281,44079990
4282,44079990
4283,44079990
4284,44079990
4285,32091010
4286,32091010
4287,32091010
4288,48234000
4289,27160000
4290,85171249
4291,
4292,44079990
4293,44182100
4294,44182100
4295,84439933
4296,
4297,44079990
4298,69109000
4299,69109000
4300,44079990
4301,82055900
4302,32081010
4303,44072990
4304,44072990
4305,44072990
4306,44072990
4307,44072990
4308,44072990
4309,27101921
4310,44182900
4311,44129900
4312,44129900
4313,84212990
4314,84212300
4315,27101932
4316,44182100
4317,44079990
4318,44079990
4319,44182100
4320,44181100
4321,44182100
4322,83100000
4323,83100000
4324,84212300
4325,84099969
4326,84212990
4327,84213990
4328,90329099
4329,84811000
4330,84212300
4331,84219999
4332,27101932
4333,40112090
4334,82014000
4335,82014000
4336,82014000
4337,82014000
4338,82014000
4339,82014000
4340,82014000
4341,82014000
4342,82014000
4343,82014000
4344,82014000
4345,82014000
4346,82014000
4347,82014000
4348,82014000
4349,82014000
4350,82014000
4351,94051190
4352,44079990
4353,44079990
4354,44079990
4355,27101932
4356,32141010
4357,87089990
4358,87089990
4359,87089990
4360,87088000
4361,40169300
4362,85119000
4363,85395200
4364,85395200
4365,85395200
4366,39189000
4367,44079990
4368,44079990
4369,87085099
4370,87089990
4371,87083090
4372,84254910
4373,40169300
4374,87169090
4375,40169300
4376,40169300
4377,83014000
4378,83014000
4379,84212300
4380,00000000
4381,00000000
4382,44079990
4383,87163900
4384,87012000
4385,44079990
4386,44079990
4387,44079990
4388,44079990
4389,44079990
4390,44079990
4391,44079990
4392,38130090
4393,38130090
4394,44079990
4395,38130090
4396,38130090
4397,83025000
4398,39172300
4399,39172300
4400,39172300
4401,39172300
4402,39172300
4403,39172300
4404,39172300
4405,44079990
4406,44072990
4407,39251000
4408,82029990
4409,39172300
4410,39172300
4411,72142000
4412,42033000
4413,42033000
4414,42033000
4415,44072990
4416,44072990
4417,44072990
4418,44072990
4419,44072990
4420,44072990
4421,44072990
4422,44072990
4423,44072990
4424,44072990
4425,44072990
4426,44072990
4427,44072990
4428,44072990
4429,44072990
4430,44072990
4431,44072990
4432,44072990
4433,44072990
4434,44072990
4435,44072990
4436,44079990
4437,44182900
4438,73269090
4439,73269090
4440,44182100
4441,73181500
4442,68109900
4443,87082999
4444,85291019
4445,87082999
4446,85444200
4447,87082999
4448,85176296
4449,39263000
4450,87082999
4451,87082999
4452,87089200
4453,85444900
4454,68109900
4455,68109900
4456,68109900
4457,68109900
4458,68109900
4459,68109900
4460,68109900
4461,68109900
4462,68109900
4463,68109900
4464,68109900
4465,68109900
4466,68109900
4467,68109900
4468,68109900
4469,68109900
4470,68109900
4471,68109900
4472,68109900
4473,68109900
4474,68109900
4475,68109900
4476,68109900
4477,68109900
4478,68109900
4479,68109900
4480,68109900
4481,68109900
4482,68109900
4483,68109900
4484,68109900
4485,68109900
4486,68109900
4487,68109900
4488,68109900
4489,35061090
4490,35069120
4491,44182100
4492,44181100
4493,73101090
4494,73101090
4495,68109900
4496,68109900
4497,68109900
4498,68109900
4499,44181100
4500,84705019
4501,32141010
4502,87085099
4503,59031000
4504,68071000
4505,68071000
4506,68138190
4507,87089200
4508,87089990
4509,44072990
4510,44072990
4511,44072990
4512,68109900
4513,68109900
4514,68109900
4515,68109900
4516,63079090
4517,87169090
4518,69109000
4519,69109000
4520,87163900
4521,87163900
4522,87163900
4523,82075011
4524,82075011
4525,82075011
4526,82075011
4527,82075011
4528,82075011
4529,82075011
4530,82075011
4531,82075011
4532,82075011
4533,82075011
4534,82075011
4535,82075011
4536,82075011
4537,82075011
4538,82075011
4539,82075011
4540,82075011
4541,82075011
4542,82075011
4543,68109900
4544,68109900
4545,68109900
4546,68109900
4547,94032000
4548,87089990
4549,84821010
4550,87089990
4551,34029090
4552,44072990
4553,44072990
4554,44072990
4555,39174090
4556,96034010
4557,44181100
4558,85444900
4559,85395200
4560,85395200
4561,85395200
4562,44182100
4563,87089990
4564,87169090
4565,87169090
4566,39251000
4567,83021000
4568,83021000
4569,83021000
4570,87089990
4571,87089990
4572,44072990
4573,44072990
4574,44072990
4575,85444900
4576,85444900
4577,85444900
4578,85444900
4579,85444900
4580,44079990
4581,44079990
4582,44079990
4583,82013000
4584,82013000
4585,82013000
4586,82013000
4587,82013000
4588,82013000
4589,44182100
4590,39172300
4591,39172300
4592,44079990
4593,87169090
4594,87169090
4595,68052000
4596,68052000
4597,68052000
4598,44079990
4599,44079990
4600,68052000
4601,94032000
4602,94032000
4603,94032000
4604,94032000
4605,94032000
4606,94032000
4607,40169300
4608,94032000
4609,87089990
4610,27101932
4611,87085099
4612,87085099
4613,61099000
4614,32041700
4615,44072990
4616,27101932
4617,38249941
4618,44072990
4619,44072990
4620,44072990
4621,44072990
4622,44182100
4623,44181100
4624,44182100
4625,44181100
4626,44079990
4627,44079990
4628,44079990
4629,44079990
4630,44079990
4631,44079990
4632,44079990
4633,44079990
4634,94032000
4635,44079990
4636,44079990
4637,44079990
4638,76042920
4639,76042920
4640,44160090
4641,44079990
4642,44079990
4643,44079990
4644,44079990
4645,44079990
4646,44079990
4647,44079990
4648,44079990
4649,44079990
4650,44182100
4651,72104910
4652,44129900
4653,87089990
4654,27101932
4655,44123900
4656,48119010
4657,35061090
4658,32082011
4659,32082011
4660,32082011
4661,32082011
4662,32082011
4663,38140090
4664,35069110
4665,32082011
4666,27101249
4667,44079990
4668,44079990
4669,44079990
4670,44079990
4671,44072990
4672,44079990
4673,27101932
4674,87083090
4675,68138190
4676,87089990
4677,44123900
4678,38249941
4679,87089990
4680,35061090
4681,35069110
4682,40169300
4683,68138190
4684,35069110
4685,35069110
4686,87089990
4687,44182100
4688,44079990
4689,44079990
4690,44079990
4691,44079990
4692,39252000
4693,44079990
4694,44079990
4695,44079990
4696,44072990
4697,87163900
4698,87089990
4699,85362000
4700,85362000
4701,85362000
4702,85362000
4703,69109000
4704,69109000
4705,69109000
4706,84822010
4707,40169300
4708,27101932
4709,84821010
4710,85118020
4711,44181100
4712,40112090
4713,44079990
4714,44072990
4715,44072990
4716,44079990
4717,44079990
4718,44079990
4719,44079990
4720,44079990
4721,85119000
4722,85123000
4723,87089990
4724,84213100
4725,84212990
4726,84212300
4727,44072990
4728,44079990
4729,84825010
4730,84819090
4731,83024100
4732,83024100
4733,83024100
4734,83024100
4735,83024100
4736,83024100
4737,83024100
4738,83024100
4739,83024100
4740,83024100
4741,83024100
4742,83024100
4743,83014000
4744,83014000
4745,83014000
4746,83014000
4747,83024100
4748,83024100
4749,83024100
4750,32141020
4751,32141020
4752,32141020
4753,44072990
4754,27101932
4755,84212300
4756,84219999
4757,76161000
4758,84219999
4759,87089482
4760,44072990
4761,44079990
4762,44079990
4763,44079990
4764,44079990
4765,44079990
4766,44079990
4767,44079990
4768,85365090
4769,87089990
4770,87089990
4771,87089990
4772,87089990
4773,87169090
4774,87089990
4775,44079990
4776,44079990
4777,44079990
4778,44079990
4779,44079990
4780,40112090
4781,44072990
4782,44072990
4783,44079990
4784,44079990
4785,44072990
4786,44182100
4787,44181100
4788,90178090
4789,44182100
4790,44072990
4791,44072990
4792,44079990
4793,44079990
4794,44182100
4795,44072990
4796,44072990
4797,44079990
4798,44079990
4799,44079990
4800,44072990
4801,44079990
4802,85444900
4803,85444900
4804,85444900
4805,83024100
4806,44129900
4807,44129900
4808,44123900
4809,44123900
4810,44123900
4811,44079990
4812,44079990
4813,44079990
4814,44079990
4815,44079990
4816,44079990
4817,94054100
4818,38190000
4819,87089300
4820,87089300
4821,27101921
4822,34053000
4823,34029039
4824,39259090
4825,94037000
4826,94037000
4827,94037000
4828,94037000
4829,94037000
4830,94051190
4831,94051190
4832,94051190
4833,94051190
4834,44079990
4835,44072990
4836,44072990
4837,44079990
4838,44079990
4839,44079990
4840,44079990
4841,44079990
4842,44079990
4843,44079990
4844,44079990
4845,44079990
4846,44072990
4847,44079990
4848,44079990
4849,44079990
4850,39249000
4851,83014000
4852,83014000
4853,83024100
4854,44079990
4855,44079990
4856,44079990
4857,44079990
4858,44182900
4859,44182900
4860,40169300
4861,84219999
4862,73182200
4863,84833090
4864,27101932
4865,44182900
4866,44182900
4867,35061010
4868,44182100
4869,44182100
4870,44181100
4871,44182100
4872,44181100
4873,44079990
4874,44079990
4875,44079990
4876,44079990
4877,44079990
4878,32141010
4879,44079990
4880,87169090
4881,40169300
4882,84822010
4883,73181500
4884,44182100
4885,44079990
4886,44079990
4887,44079990
4888,44079990
4889,44079990
4890,44079990
4891,44079990
4892,84138100
4893,84138100
4894,84138100
4895,84138100
4896,90261029
4897,44079990
4898,44079990
4899,44079990
4900,94032000
4901,44079990
4902,44079990
4903,44079990
4904,44079990
4905,44079990
4906,94032000
4907,40112010
4908,27101932
4909,44079990
4910,39172300
4911,44079990
4912,44079990
4913,44079990
4914,44079990
4915,44079990
4916,44079990
4917,44079990
4918,44079990
4919,44079990
4920,44079990
4921,44079990
4922,44079990
4923,44079990
4924,87089300
4925,87089300
4926,73181500
4927,39269090
4928,87089300
4929,87089300
4930,84821090
4931,27101932
4932,27101932
4933,87085099
4934,87169090
4935,85395000
4936,39199090
4937,87082999
4938,32091010
4939,32041700
4940,44079990
4941,44079990
4942,44079990
4943,44079990
4944,44079990
4945,44079990
4946,84244100
4947,48204000
4948,85392110
4949,87083019
4950,84219999
4951,84219999
4952,87089990
4953,82014000
4954,82014000
4955,82014000
4956,84219999
4957,84212990
4958,84212300
4959,84212990
4960,27101932
4961,44072990
4962,44072990
4963,44181100
4964,44072990
4965,44072990
4966,44072990
4967,44072990
4968,44072990
4969,44072990
4970,32091010
4971,44129900
4972,44129900
4973,44129900
4974,44129900
4975,44079990
4976,32141010
4977,61161000
4978,61161000
4979,40151900
4980,40151900
4981,40151900
4982,44182100
4983,84133090
4984,87083090
4985,87089990
4986,84213990
4987,84212300
4988,84213990
4989,84219999
4990,87089990
4991,87089990
4992,87089990
4993,44129900
4994,44182100
4995,96034010
4996,94054090
4997,44079990
4998,44079990
4999,44079990
5000,44079990
5001,44072990
5002,44072990
5003,44072990
5004,44072990
5005,44072990
5006,44072990
5007,44072990
5008,44072990
5009,44072990
5010,44072990
5011,44129900
5012,44079990
5013,44072990
5014,44072990
5015,44072990
5016,44072990
5017,44072990
5018,44072990
5019,44072990
5020,44072990
5021,85072010
5022,27100199
5023,44129900
5024,44123900
5025,83024100
5026,83024100
5027,32149000
5028,44079990
5029,99999999
5030,39174090
5031,85395200
5032,94051190
5033,94051190
5034,94054100
5035,44079990
5036,44079990
5037,44079990
5038,44079990
5039,44079990
5040,83024100
5041,32091010
5042,32091010
5043,32091010
5044,83014000
5045,32091010
5046,94051190
5047,44079990
5048,44079990
5049,44079990
5050,44079990
5051,39269090
5052,83099000
5053,39201099
5054,44079990
5055,44079990
5056,44079990
5057,44079990
5058,44079990
5059,44079990
5060,44079990
5061,68052000
5062,68052000
5063,32091010
5064,68042190
5065,27101932
5066,27101932
5067,44072990
5068,44072990
5069,44072990
5070,44072990
5071,44072990
5072,87168000
5073,40119090
5074,44072990
5075,39251000
5076,39251000
5077,44129900
5078,44129900
5079,44129900
5080,44129900
5081,44072990
5082,44072990
5083,44079990
5084,44079990
5085,44092900
5086,44092900
5087,44092900
5088,44092900
5089,44072990
5090,44072990
5091,40169300
5092,44079990
5093,44079990
5094,44072990
5095,44079990
5096,44079990
5097,44079990
5098,44079990
5099,44079990
5100,44079990
5101,44079990
5102,44079990
5103,44072990
5104,44072990
5105,44072990
5106,83024100
5107,44129900
5108,44129900
5109,27101932
5110,85392190
5111,87169090
5112,87088000
5113,85364100
5114,40112090
5115,84818019
5116,84818019
5117,44182000
5118,35061090
5119,35061090
5120,35061090
5121,35061090
5122,35061090
5123,35061090
5124,35061090
5125,35061090
5126,83014000
5127,72142000
5128,83014000
5129,39259090
5130,39259090
5131,39259090
5132,39259090
5133,32089021
5134,44182900
5135,44182900
5136,32089021
5137,32089021
5138,85365090
5139,84818019
5140,84818019
5141,84818019
5142,84818019
5143,84818019
5144,84818019
5145,84818019
5146,84818019
5147,84818019
5148,84818019
5149,84818019
5150,84818019
5151,84811000
5152,84811000
5153,84811000
5154,72142000
5155,44182000
5156,44182000
5157,44182000
5158,44129900
5159,83014000
5160,44123900
5161,83030000
5162,44072990
5163,44072990
5164,44072990
5165,44072990
5166,83014000
5167,44129900
5168,84219999
5169,85392990
5170,85392990
5171,44129900
5172,85365090
5173,84213100
5174,32091010
5175,32091010
5176,27101932
5177,40169300
5178,40103100
5179,84835090
5180,85432000
5181,87089990
5182,73101090
5183,73101090
5184,87012000
5185,87163900
5186,87163900
5187,85392910
5188,39173900
5189,74122000
5190,87082999
5191,44072990
5192,44072990
5193,44072990
5194,40169300
5195,27101932
5196,85364100
5197,40169300
5198,87089990
5199,48025610
5200,44072990
5201,44182100
5202,44182100
5203,44181100
5204,83014000
5205,83014000
5206,44123900
5207,44123900
5208,44123900
5209,85044010
5210,87089990
5211,85392110
5212,39199090
5213,39199090
5214,85395000
5215,85395000
5216,85395000
5217,44079990
5218,44079990
5219,87089990
5220,73182100
5221,73181500
5222,39269090
5223,27101932
5224,27101932
5225,94032000
5226,94032000
5227,94032000
5228,94032000
5229,83021000
5230,44079990
5231,44079990
5232,73144100
5233,44079990
5234,44079990
5235,40129090
5236,68071000
5237,85444900
5238,87088000
5239,87089300
5240,39174090
5241,40130100
5242,84212990
5243,84219999
5244,84219999
5245,27101932
5246,87089990
5247,87089990
5248,82032010
5249,27101932
5250,44079990
5251,44079990
5252,44079990
5253,44079990
5254,44079990
5255,44079990
5256,87169090
5257,84822010
5258,40081100
5259,84822010
5260,68138190
5261,27101932
5262,87088000
5263,84849000
5264,40169300
5265,87087090
5266,40169300
5267,84219999
5268,84212300
5269,87089990
5270,44182900
5271,69109000
5272,44129900
5273,44129900
5274,44072990
5275,44072990
5276,44072990
5277,44079990
5278,44072990
5279,44079990
5280,44079990
5281,44079990
5282,44079990
5283,44079990
5284,44079990
5285,44079990
5286,44079990
5287,44072990
5288,44079990
5289,44079990
5290,44079990
5291,44079990
5292,44079990
5293,40169300
5294,27101932
5295,27101999
5296,84212300
5297,87085099
5298,87089990
5299,38089429
5300,44079990
5301,44079990
5302,44079990
5303,44079990
5304,44079990
5305,44079990
5306,44079990
5307,44079990
5308,84212990
5309,84212990
5310,87082999
5311,39269090
5312,85122011
5313,85122011
5314,70172000
5315,70172000
5316,95030099
5317,40169300
5318,40169990
5319,25171000
5320,25171000
5321,39231090
5322,39231090
5323,39231090
5324,44079990
5325,44079990
5326,44079990
5327,44079990
5328,44079990
5329,85392190
5330,84212990
5331,22071090
5332,25083000
5333,85444200
5334,44072990
5335,44072990
5336,44072990
5337,44181100
5338,44079990
5339,44079990
5340,44079990
5341,72106100
5342,44079990
5343,44079990
5344,44079990
5345,44079990
5346,44079990
5347,85362000
5348,85362000
5349,85362000
5350,85362000
5351,85362000
5352,85362000
5353,85362000
5354,85362000
5355,85362000
5356,85362000
5357,85362000
5358,87120010
5359,44072990
5360,44079990
5361,96034010
5362,87042210
5363,42033000
5364,44079990
5365,44079990
5366,44079990
5367,44079990
5368,44079990
5369,44079990
5370,44079990
5371,44079990
5372,44079990
5373,44079990
5374,44079990
5375,48114110
5376,39173900
5377,39173900
5378,82021000
5379,90178090
5380,90178090
5381,90178090
5382,73181300
5383,44079990
5384,69072200
5385,69072200
5386,69072200
5387,69072200
5388,69072200
5389,39162000
5390,94037000
5391,94037000
5392,94037000
5393,44079990
5394,68118100
5395,76061190
5396,44129900
5397,96034010
5398,69109000
5399,69109000
5400,69109000
5401,69109000
5402,69109000
5403,69109000
5404,69109000
5405,69109000
5406,69109000
5407,69109000
5408,69109000
5409,27075000
5410,38245000
5411,39172900
5412,39172900
5413,32081010
5414,39259090
5415,83014000
5416,73170090
5417,73241000
5418,84818011
5419,73170001
5420,39173900
5421,85381000
5422,73269090
5423,83021000
5424,25223000
5425,32141020
5426,32081010
5427,32081010
5428,32081010
5429,32081010
5430,32081010
5431,32081010
5432,32081010
5433,32081010
5434,32081010
5435,32081010
5436,32081010
5437,32081010
5438,32081010
5439,32081010
5440,32081010
5441,32081010
5442,32081010
5443,32081010
5444,32081010
5445,32081010
5446,32081010
5447,32081010
5448,32081010
5449,32081010
5450,32081010
5451,32081010
5452,32081010
5453,32081010
5454,32081010
5455,32081010
5456,32081010
5457,39259090
5458,32081010
5459,39173229
5460,39074090
5461,39172300
5462,39172300
5463,85366100
5464,44130000
5465,44072990
5466,44123900
5467,44079990
5468,39249000
5469,82019000
5470,39199090
5471,35061090
5472,39173100
5473,39222000
5474,44092900
5475,83024900
5476,82021000
5477,85444900
5478,85444900
5479,85444900
5480,85444900
5481,85444900
5482,85444900
5483,85444900
5484,85444900
5485,85444900
5486,85444900
5487,32141020
5488,73144100
5489,73144100
5490,73144100
5491,73144100
5492,73144100
5493,39222000
5494,39174090
5495,39229000
5496,39174090
5497,39174090
5498,82013000
5499,39172300
5500,68042119
5501,39174090
5502,32081020
5503,32081020
5504,32089029
5505,85122011
5506,87083090
5507,38190000
5508,68138190
5509,27101932
5510,27101932
5511,84219999
5512,87082991
5513,72131000
5514,72131000
5515,40103100
5516,84219910
5517,44079990
5518,40112010
5519,44079990
5520,44079990
5521,44079990
5522,44079990
5523,44079990
5524,44079990
5525,44079990
5526,44079990
5527,39249000
5528,44123900
5529,44123900
5530,44129900
5531,44129900
5532,00000000
5533,82032010
5534,44079990
5535,85161000
5536,44079990
5537,44079990
5538,44079990
5539,44079990
5540,76169900
5541,72149100
5542,72162100
5543,72104110
5544,73043920
5545,59031000
5546,87087090
5547,68138190
5548,40112090
5549,87089300
5550,84818092
5551,85443000
5552,87089990
5553,87089990
5554,44079990
5555,44079990
5556,44079990
5557,44079990
5558,66020000
5559,44182100
5560,44182100
5561,44181100
5562,44160090
5563,25232910
5564,68109100
5565,25171000
5566,40112090
5567,40112090
5568,44182100
5569,44181100
5570,44079990
5571,44079990
5572,44079990
5573,44079990
5574,44079990
5575,32091010
5576,32091010
5577,32091010
5578,44182000
5579,83014000
5580,83014000
5581,40169990
5582,76042920
5583,44079990
5584,44079990
5585,44079990
5586,44079990
5587,44079990
5588,44079990
5589,44079990
5590,90299010
5591,90299010
5592,44079990
5593,44079990
5594,44079920
5595,44079920
5596,44079920
5597,44079920
5598,82032010
5599,44129900
5600,84818019
5601,84818019
5602,44129900
5603,44129900
5604,44129900
5605,39269090
5606,87169090
5607,40169300
5608,84822010
5609,68138190
5610,87169090
5611,44079990
5612,44079990
5613,44079990
5614,44079990
5615,44079990
5616,44079990
5617,44079990
5618,44079990
5619,44079990
5620,44079990
5621,44079990
5622,44079990
5623,44079990
5624,44079990
5625,44079990
5626,44079990
5627,44079990
5628,44079990
5629,44079990
5630,44079990
5631,44079990
5632,44079990
5633,44079990
5634,44079990
5635,44079990
5636,44079990
5637,83021000
5638,44079990
5639,44079990
5640,44079990
5641,44079990
5642,44079990
5643,44079990
5644,44079990
5645,44079990
5646,44079990
5647,44079990
5648,87089300
5649,85364100
5650,44072990
5651,44072990
5652,44129900
5653,44129900
5654,44129900
5655,27101999
5656,73202010
5657,87082999
5658,44079990
5659,44079990
5660,44079990
5661,44079990
5662,44079990
5663,44079990
5664,44079990
5665,44079990
5666,44079990
5667,44079990
5668,44079990
5669,44079990
5670,44079990
5671,44079990
5672,44079990
5673,44079990
5674,44160090
5675,76101000
5676,76101000
5677,76101000
5678,76101000
5679,44079990
5680,44079990
5681,44079990
5682,44072990
5683,94069090
5684,44079990
5685,44079990
5686,44079990
5687,44072990
5688,44072990
5689,44072990
5690,44072990
5691,44072990
5692,44072990
5693,44072990
5694,32091010
5695,32091010
5696,32091010
5697,32091010
5698,32091010
5699,32091010
5700,32091010
5701,32091010
5702,39100012
5703,27101932
5704,39249000
5705,39249000
5706,44072990
5707,44072990
5708,44072990
5709,44072990
5710,44072990
5711,44123900
5712,27101932
5713,25049000
5714,25049000
5715,25049000
5716,94051190
5717,69041000
5718,27101932
5719,87089990
5720,87085099
5721,87085099
5722,27101999
5723,85122022
5724,22011000
5725,38190000
5726,87089300
5727,40169300
5728,27101932
5729,85235190
5730,84733042
5731,85423190
5732,84733041
5733,85211010
5734,44072990
5735,44072990
5736,44072990
5737,44072990
5738,44079990
5739,44079990
5740,44072990
5741,44079990
5742,44079990
5743,44079990
5744,44079990
5745,44079990
5746,44072990
5747,44160090
5748,44160090
5749,44079990
5750,44079990
5751,44079990
5752,32141020
5753,68042211
5754,68042211
5755,83014000
5756,83014000
5757,68042211
5758,85235290
5759,54021910
5760,85392990
5761,68138190
5762,68138190
5763,84822010
5764,87169090
5765,87169090
5766,87085099
5767,40093290
5768,87089990
5769,87089990
5770,32091010
5771,32091010
5772,32091010
5773,32091010
5774,87082999
5775,85392990
5776,32091010
5777,44129900
5778,85311090
5779,85311090
5780,85444200
5781,85444200
5782,85364900
5783,85444200
5784,85362000
5785,39174090
5786,73251000
5787,44160090
5788,44072990
5789,44072990
5790,44072990
5791,32091010
5792,44079990
5793,44079990
5794,44072990
5795,44072990
5796,44072990
5797,44072990
5798,44079990
5799,44072990
5800,84151011
5801,44129900
5802,44079990
5803,85392910
5804,84835090
5805,84821010
5806,84099999
5807,87089990
5808,44079990
5809,44079990
5810,44079990
5811,39251000
5812,73269090
5813,85442000
5814,87082999
5815,84186999
5816,85442000
5817,73269090
5818,84823000
5819,74130000
5820,73261900
5821,56090090
5822,87082999
5823,87082999
5824,85291019
5825,87082999
5826,39199090
5827,39199090
5828,85443000
5829,44160090
5830,44160090
5831,44160090
5832,85369090
5833,83100000
5834,44079990
5835,44079990
5836,44072990
5837,44072990
5838,39251000
5839,39251000
5840,63079010
5841,42022900
5842,44072990
5843,44072990
5844,44072990
5845,44072990
5846,38249941
5847,87168000
5848,96040000
5849,96040000
5850,96040000
5851,96040000
5852,96040000
5853,96040000
5854,44129900
5855,84219999
5856,84213990
5857,87084090
5858,44079920
5859,87163900
5860,87163900
5861,87163900
5862,87012000
5863,87012000
5864,44072990
5865,87012000
5866,87088000
5867,83016000
5868,73269090
5869,73269090
5870,73269090
5871,73269090
5872,73101090
5873,72085300
5874,44072990
5875,44072990
5876,44072990
5877,44129900
5878,87085099
5879,87089910
5880,84818019
5881,44182900
5882,44182900
5883,44182900
5884,44072990
5885,44079990
5886,44072990
5887,76169900
5888,44079990
5889,44079990
5890,44079990
5891,44079990
5892,44079990
5893,44079990
5894,83014000
5895,87089990
5896,87089990
5897,44160090
5898,44182900
5899,44079990
5900,44079990
5901,44079990
5902,44079990
5903,44079990
5904,44079990
5905,44079990
5906,44079990
5907,44079990
5908,44079990
5909,44079990
5910,44079990
5911,44079990
5912,44079990
5913,44079990
5914,44079990
5915,44079990
5916,44079990
5917,44072990
5918,44072990
5919,44182100
5920,44072990
5921,87169090
5922,68138190
5923,85123000
5924,84822010
5925,85395000
5926,32091010
5927,32091010
5928,32091010
5929,32091010
5930,32091010
5931,32091010
5932,32091010
5933,87089300
5934,39174090
5935,87089990
5936,74153900
5937,87089990
5938,87089990
5939,87089990
5940,63079090
5941,63079090
5942,87083090
5943,74122000
5944,74082100
5945,74122000
5946,83082000
5947,74082100
5948,83082000
5949,87087090
5950,87087090
5951,44072990
5952,44072990
5953,87169090
5954,87169090
5955,44129900
5956,44129900
5957,85392990
5958,27101992
5959,48025610
5960,27101932
5961,84219999
5962,38140090
5963,70072100
5964,90328911
5965,87089990
5966,84213100
5967,84219999
5968,44079920
5969,44079990
5970,44129900
5971,44129900
5972,44129900
5973,44129900
5974,44129900
5975,44129900
5976,44079990
5977,44079990
5978,44079990
5979,83014000
5980,32091010
5981,32091010
5982,32091010
5983,32091010
5984,87089990
5985,87089990
5986,87089990
5987,44129900
5988,44092900
5989,44079990
5990,44079990
5991,44079990
5992,44079990
5993,44123900
5994,44079990
5995,44079990
5996,44079990
5997,44079990
5998,44079990
5999,44079990
6000,44079990
6001,44079990
6002,44079990
6003,44079990
6004,44079990
6005,44079990
6006,44079990
6007,44079990
6008,44079990
6009,63079090
6010,87169090
6011,38249941
6012,87089990
6013,73201000
6014,68138190
6015,68138190
6016,44079990
6017,44079990
6018,44079990
6019,44079990
6020,44079990
6021,44079990
6022,44079990
6023,44079990
6024,44079990
6025,44079990
6026,44079990
6027,87042210
6028,44079990
6029,27101921
6030,44079990
6031,44079990
6032,44079990
6033,44079990
6034,44079990
6035,44079990
6036,39259090
6037,87059010
6038,52093100
6039,27101932
6040,44079990
6041,44092900
6042,44079990
6043,44079990
6044,44079990
6045,84818019
6046,44079990
6047,44079990
6048,44079990
6049,44079990
6050,27101932
6051,84213990
6052,73170090
6053,44129900
6054,44129900
6055,44129900
6056,44129900
6057,44129900
6058,44129900
6059,44129900
6060,44129900
6061,44129900
6062,44129900
6063,44129900
6064,44129900
6065,32089021
6066,32091010
6067,32091010
6068,44079990
6069,83014000
6070,83014000
6071,83014000
6072,44079990
6073,44079990
6074,44079990
6075,44079990
6076,44079990
6077,83014000
6078,83014000
6079,00000000
6080,85071090
6081,85381000
6082,39172300
6083,39172300
6084,39172300
6085,39172300
6086,39172300
6087,39172300
6088,39172300
6089,44182100
6090,44079990
6091,44071000
6092,44079990
6093,44079990
6094,44079990
6095,44079990
6096,44079990
6097,44079990
6098,44079990
6099,94051190
6100,39174090
6101,87084090
6102,73202090
6103,87087090
6104,87089990
6105,87089990
6106,40111000
6107,44129900
6108,44129900
6109,44129900
6110,84819010
6111,44072990
6112,44072990
6113,44079990
6114,44079990
6115,44072990
6116,44072990
6117,44072990
6118,44072990
6119,44079990
6120,44072990
6121,44079990
6122,44072990
6123,44079990
6124,44079990
6125,44079990
6126,44079990
6127,44079990
6128,68109900
6129,68109900
6130,68109900
6131,68109900
6132,68109900
6133,68109900
6134,68109900
6135,68109900
6136,68109900
6137,68109900
6138,68109900
6139,68109900
6140,68109900
6141,68109900
6142,68109900
6143,68109900
6144,68109900
6145,68109900
6146,68109900
6147,68109900
6148,68109900
6149,68109900
6150,68109900
6151,68109900
6152,68109900
6153,68109900
6154,68109900
6155,68109900
6156,68109900
6157,68109900
6158,68109900
6159,68109900
6160,68109900
6161,68109900
6162,68109900
6163,68109900
6164,68109900
6165,68109900
6166,68109900
6167,68109900
6168,68109900
6169,68109900
6170,68109900
6171,68109900
6172,84212300
6173,27101932
6174,84833090
6175,85365090
6176,85119000
6177,85119000
6178,87089990
6179,44079990
6180,44079990
6181,44079990
6182,44072990
6183,44072990
6184,44079990
6185,44079990
6186,44072990
6187,44079990
6188,44079990
6189,84219999
6190,84219990
6191,84219999
6192,84219990
6193,32099019
6194,44071000
6195,44071000
6196,44071000
6197,44071000
6198,44071000
6199,85444200
6200,44182100
6201,44123900
6202,44079990
6203,44182900
6204,44182900
6205,44129900
6206,44129900
6207,73089090
6208,73089090
6209,73089090
6210,72166110
6211,72166110
6212,72166110
6213,72166110
6214,72166110
6215,44079990
6216,44079990
6217,44079990
6218,44079990
6219,38200000
6220,87089990
6221,85432000
6222,84839000
6223,84835010
6224,85365090
6225,82152000
6226,72166110
6227,44129900
6228,68071000
6229,68071000
6230,68071000
6231,68071000
6232,68071000
6233,44071000
6234,44071000
6235,84138100
6236,73143900
6237,44182100
6238,44182100
6239,72131000
6240,72131000
6241,44129900
6242,44079990
6243,44079990
6244,44079990
6245,44182100
6246,44182100
6247,44072920
6248,44072920
6249,44079990
6250,44072920
6251,44072920
6252,85119000
6253,85119000
6254,85119000
6255,87089990
6256,84219999
6257,84219999
6258,84212300
6259,44182900
6260,73143900
6261,39251000
6262,39251000
